Property_Area_Semiurban,Credit_History,CoapplicantIncome,LoanAmount,ApplicantIncome,Dependents,Income_Ratio,Loan_Amount_Term,Loan_Per_Term,Total_Income
1.0,0.0,0.5526091322646216,0.7161725203609839,-0.5331626317672551,0,-0.49217557588757854,0.2732312961117544,0.10923535594732975,-0.2539288615268957
0.0,1.0,0.5854423915763578,-0.12346454797276096,-0.48565330694584874,0,-0.4921650929010519,0.2732312961117544,-0.18242453664737704,-0.194115450522664
0.0,0.0,-0.5544873301529852,2.5668011607700545,0.9987673558360934,1,1.2839127850549716,0.2732312961117544,0.7520775681968874,0.6934783790945357
0.0,1.0,0.08439317395454939,-0.7917471125649252,-0.588863219488904,0,-0.4921285893087097,0.2732312961117544,-0.4145620021819396,-0.5187504143927816
0.0,1.0,-0.5544873301529852,-1.579977829776196,0.04022577124971845,1,0.38021776198116375,0.2732312961117544,-0.688365166658603,-0.21317516439188808
1.0,1.0,-0.5544873301529852,-0.24341270059186737,-0.20813331988563355,0,0.1460694702395994,0.2732312961117544,-0.224090235589478,-0.4480900117556581
0.0,1.0,0.08063102965841293,-0.17487089909523515,-0.421106155291938,0,-0.49204258143107205,0.2732312961117544,-0.20028126476542038,-0.36177894976250513
0.0,0.0,0.6767598940371243,1.3673196345789902,-0.26268713080124845,2,-0.49211509563984646,0.2732312961117544,0.3354205787758778,0.058154583453732846
0.0,0.0,0.27523649370401637,0.37346351287782276,-0.2212393405260215,1,-0.4920201543010045,0.2732312961117544,-0.009809498172958779,-0.08456083503045726
1.0,1.0,0.32893255320341835,0.5790889173677195,-0.3732691799545219,1,-0.49209129423462683,0.2732312961117544,0.06161741429921429,-0.2040327000155936
1.0,0.0,-0.5544873301529852,-0.05492274647612873,-0.13441195378345122,0,0.2155725911391403,0.2732312961117544,-0.15861556582331932,-0.37835935125849685
1.0,1.0,-0.24222935357366024,-0.5347153569525543,-0.34034030309554714,1,-0.49171604157999577,-4.014071330210684,1.7282453719832531,-0.43166456728299346
0.0,1.0,-0.05651623059165205,-1.305810623789667,-0.5644532560461814,2,-0.4920705217726583,-0.6587910139583409,-0.5217023708901992,-0.5595041115277891
1.0,1.0,0.956184611304713,-0.2262772502177093,-0.3272342824551592,0,-0.49215901008269175,0.2732312961117544,-0.21813799288346358,0.12370140432106445
1.0,1.0,0.0012839863217169861,-0.3976317539592899,-0.5587193720160116,2,-0.492088770200682,-2.5228356340985316,0.39494300583602204,-0.527892878769076
1.0,1.0,-0.5544873301529852,-0.8945598148098737,-0.40734483361953067,0,-0.041743407568937664,0.2732312961117544,-0.45027545841802613,-0.6365177521213207
1.0,0.0,-0.5544873301529852,0.2706508106328744,0.4745265302205747,1,0.7896683697693478,-0.6587910139583409,0.13542522385379327,0.19761590444805543
0.0,1.0,-0.5544873301529852,2.3783112066543155,1.8450886386891463,2,2.0818086129817006,0.2732312961117544,0.6866028984307287,1.4939863616019473
1.0,1.0,-0.5544873301529852,-0.14059999834691903,-0.03890182836662391,0,0.3056177455489899,0.2732312961117544,-0.18837677935339145,-0.2880194066588412
0.0,1.0,-0.5544873301529852,-0.14059999834691903,2.1181853437832308,1,2.3392790630695557,0.2732312961117544,-0.18837677935339145,1.752299719488098
1.0,0.0,-0.5544873301529852,-0.003516395353654549,-0.18077450179882365,0,0.1718628506623179,0.2732312961117544,-0.1407588377052761,-0.4222121888600449
0.0,1.0,0.05532205893894957,0.15070265801376798,-0.47140050949942686,0,-0.4920593916909028,0.2732312961117544,-0.08718865335114626,-0.4208175756501017
0.0,1.0,6.285775026458735,1.7614349931846256,-0.6231026984119176,2,-0.4922657268851317,0.2732312961117544,0.4723221610142095,2.258544314697489
1.0,1.0,0.032749193162130895,-0.6375280591975028,-0.45927744040706797,0,-0.4920443375655043,-0.6587910139583409,-0.24313741224872415,-0.4195779194634855
1.0,1.0,-0.5544873301529852,-0.5004444562042383,-0.29266715301613594,2,0.06637255827479256,0.2732312961117544,-0.31337387617969437,-0.5280478357924031
1.0,1.0,0.4185399900750319,0.06502540614297769,-0.13031632233333,1,-0.49202800790197976,-2.5228356340985316,0.716364111960801,0.06636730569006517
0.0,1.0,0.31456800225453374,0.25351536025871635,-0.06609682119542894,0,-0.49197428344033406,2.1372759162519452,-0.27617235926710426,0.08000352374284338
1.0,1.0,-0.2706164423535989,-0.1920063494693932,-0.08903235731610788,0,-0.491374792719839,0.2732312961117544,-0.2062335074714348,-0.20682192643548006
0.0,1.0,0.13432708915781494,0.9903397263475129,-0.18077450179882365,0,-0.4919484838998037,0.2732312961117544,0.20447123924356042,-0.1101287438794164
1.0,1.0,0.12714481368337263,0.20210900913624216,-0.11409762179084987,3,-0.4919134872701117,0.2732312961117544,-0.06933192523310304,-0.050315332875184714
0.0,1.0,-0.5544873301529852,-0.3976317539592899,-0.3781839376946674,3,-0.014251061968674835,0.2732312961117544,-0.27766041994360785,-0.6089354019691101
1.0,1.0,1.0700749795422981,-0.2776836013401835,5.52804426389617,0,-0.49100544331983126,0.2732312961117544,-0.23599472100150692,5.713621063820168
0.0,1.0,-0.5544873301529852,0.01361905502050351,0.1973341936763692,1,0.5283366351870742,-2.5228356340985316,0.6806506557247143,-0.06457137902127102
0.0,1.0,0.44590103950147875,-0.3976317539592899,-0.5552790415979099,1,-0.49217177168776294,0.2732312961117544,-0.27766041994360785,-0.3231946509540759
1.0,1.0,-0.5544873301529852,-0.4490381050817641,-0.2667827622513697,0,0.09077587627952025,0.2732312961117544,-0.2955171480616511,-0.5035646261067331
0.0,1.0,-0.5544873301529852,-0.003516395353654549,0.9407732145023766,0,1.2292369966139995,0.2732312961117544,-0.1407588377052761,0.6386235928367688
1.0,1.0,-0.5544873301529852,-0.14059999834691903,1.5038406262650446,0,1.760086388906715,0.2732312961117544,-0.18837677935339145,1.1712108820117542
0.0,1.0,-0.5544873301529852,-1.0659143185514541,-0.36638851911831827,0,-0.003130562624748297,0.2732312961117544,-0.5097978854781704,-0.5977784962895644
1.0,1.0,0.6138294803562965,-1.3743524252862993,-0.3937473372051281,0,-0.4921424797616051,-2.5228356340985316,-0.28361266264962226,-0.09432312750005983
0.0,1.0,-0.0674606503622308,-0.6203926088233447,0.044812878473854234,3,-0.49166276975809525,0.2732312961117544,-0.35503957512179535,0.011822433478952345
0.0,1.0,0.4431649345588341,0.4248698640002969,-0.3639311402482455,0,-0.49210965732960704,0.2732312961117544,0.008047229945084548,-0.1434445038947268
1.0,1.0,0.15655794181680302,0.442005314374455,-0.3200259711029458,1,-0.4920219010026287,0.2732312961117544,0.01399947265109895,-0.23177000719113108
0.0,1.0,0.7451625176032415,-0.14059999834691903,-0.4920424920080379,0,-0.492180559801716,-2.5228356340985316,0.5735102870164548,-0.12779384453869727
1.0,1.0,-0.5544873301529852,-0.3119545020884996,-0.05790555829518646,0,0.287701385494886,0.2732312961117544,-0.24789920641353572,-0.3059944213647761
0.0,1.0,-0.18408712354246062,-0.020651845727812607,-0.3118347082027033,1,-0.4917793924983862,0.2732312961117544,-0.14671108041129052,-0.37835935125849685
0.0,1.0,-0.5544873301529852,0.5448180166194033,0.0022183113925933404,0,0.344385041872956,0.2732312961117544,0.04971292888718549,-0.24912519380375792
0.0,1.0,1.5830946562881771,0.8703915737284065,-0.4551818089569467,0,-0.4922132231757053,0.2732312961117544,0.1628055403014596,0.28671619286109484
1.0,0.0,0.30191351689480206,0.37346351287782276,-0.38784962791695354,3,-0.492090891004884,0.2732312961117544,-0.009809498172958779,-0.23006547993453383
1.0,1.0,-0.5544873301529852,1.024610627095829,0.957811041334881,1,1.2452999401107825,0.2732312961117544,0.21637572465558924,0.6547391232627794
0.0,1.0,0.6425585822540657,-0.3633608532109738,-0.45927744040706797,0,-0.4921633798392018,0.2732312961117544,-0.26575593453157903,-0.14328954687139978
0.0,1.0,-0.5544873301529852,-0.9459661659323478,-0.30823055252659665,3,0.051699677196000604,-2.5228356340985316,0.01399947265109895,-0.5427687530084705
1.0,1.0,-0.5544873301529852,-0.4490381050817641,1.8493480953972723,0,2.0858243488558967,0.2732312961117544,-0.2955171480616511,1.49801524420845
1.0,1.0,-0.010344459684522937,-0.6889344103199769,-0.5359476611533376,0,-0.4920712417108522,0.2732312961117544,-0.37884854594585304,-0.5116223913197384
1.0,1.0,-0.5544873301529852,-0.414767204333448,-0.3051178726245045,1,0.054634253411758996,0.2732312961117544,-0.28361266264962226,-0.5398245695652569
0.0,0.0,0.5502150404398075,0.2706508106328744,-0.3080667272685918,0,-0.49210967253219495,0.2732312961117544,-0.045522954409045316,-0.042102610638852386
1.0,1.0,0.30054546442347974,0.6304952684901937,-0.3282172340031883,1,-0.4920681124891982,0.2732312961117544,0.07947414241725761,-0.17428095153680478
0.0,1.0,-0.5544873301529852,-1.1173206696739284,-0.421106155291938,0,-0.05471732347018529,0.2732312961117544,-0.5276546135962137,-0.6495341420807907
1.0,1.0,0.1866550961858946,-0.3633608532109738,-0.4920424920080379,0,-0.49210710299053245,0.2732312961117544,-0.26575593453157903,-0.38083866363172925
1.0,1.0,0.22359251291159787,0.13356720763960991,-0.22992207920027855,0,-0.4920066388280437,0.2732312961117544,-0.09314089605716065,-0.11617206778917037
1.0,1.0,-0.5544873301529852,-0.7917471125649252,-0.24630460500076348,2,0.11008229875161493,0.2732312961117544,-0.4145620021819396,-0.484194998190855
1.0,1.0,-0.5544873301529852,0.9389333752250387,0.6809463553066852,0,0.9842771082880623,0.2732312961117544,0.18661451112551722,0.392861753840107
0.0,1.0,0.27215837564354106,-0.003516395353654549,-0.5030187842943628,0,-0.49212906043025406,0.2732312961117544,-0.1407588377052761,-0.35248152836288366
0.0,1.0,0.916511089636365,0.6133598181160356,-0.2830014627938498,0,-0.49214610579195134,0.2732312961117544,0.07352189971124322,0.1475647859134263
0.0,0.0,-0.5544873301529852,-1.305810623789667,-0.521367213190906,0,-0.14924156789356086,0.2732312961117544,-0.5931292833623723,-0.74436784035693
1.0,1.0,0.24582336557058596,0.11643175726545187,-0.48794686055791664,0,-0.4921180889578508,0.2732312961117544,-0.09909313876317517,-0.3501571730129783
0.0,1.0,-0.5544873301529852,-0.14059999834691903,-0.5575725952099777,0,-0.18337532282422425,0.2732312961117544,-0.18837677935339145,-0.7786133425122026
0.0,1.0,0.9274555094069438,-0.2776836013401835,0.10591969970966313,0,-0.49206247765977673,-2.5228356340985316,0.4782744037202239,0.5203913840382487
1.0,1.0,-0.5544873301529852,-1.3914878756604574,1.6964991296787477,0,1.9417212115241818,0.2732312961117544,-0.6228904968924444,1.3534403414443354
0.0,1.0,-0.5544873301529852,-1.4771651275312476,-0.35213572167189633,0,0.010306707415829603,0.2732312961117544,-0.6526517104225166,-0.5842972352601131
0.0,1.0,-0.5544873301529852,4.006178992199331,3.014309505069758,3,3.1841281104484187,0.2732312961117544,1.252065955502099,2.5999146370869255
1.0,1.0,-0.3817707056485393,-0.1063290975986029,-0.48827451107392633,0,-0.49153848614612045,0.2732312961117544,-0.17647229394136266,-0.6348132248647234
1.0,1.0,-0.5544873301529852,-0.14059999834691903,0.33543888617445744,1,0.6585391483388807,0.2732312961117544,-0.18837677935339145,0.06605739164341112
1.0,1.0,1.3693364576440608,0.8703915737284065,0.04989146147200457,0,-0.4921213798402764,0.2732312961117544,0.1628055403014596,0.6676005561989226
0.0,1.0,0.19794152907430393,-0.020651845727812607,-0.3337872927753532,0,-0.49204187913179254,0.2732312961117544,-0.14671108041129052,-0.22603659732803116
1.0,1.0,-0.5544873301529852,-0.6546635095716608,-0.4043959789754433,0,-0.03896328273295603,0.2732312961117544,-0.3669440605338242,-0.6337285257014341
1.0,1.0,0.40007128171218026,0.13356720763960991,-0.39849826968726876,0,-0.492113728850047,0.2732312961117544,-0.09314089605716065,-0.19566502075593425
0.0,0.0,-0.5544873301529852,-1.0316434178031382,-0.31019645562265485,0,0.049846260638679515,0.2732312961117544,-0.4978934000661415,-0.5446282372883947
1.0,1.0,-0.5544873301529852,-0.9459661659323478,-0.11147641766277228,1,0.23719578430788632,0.2732312961117544,-0.4681321865360694,-0.3566653679927133
0.0,1.0,-0.5544873301529852,2.0356021991711546,-0.3801498407907256,3,-0.016104478525995926,0.2732312961117544,0.5675580443104404,-0.6107948862490344
0.0,1.0,0.03343321939779207,-0.6203926088233447,-0.5870611416508507,0,-0.4921146512665801,0.2732312961117544,-0.35503957512179535,-0.540134483611911
1.0,1.0,-0.5544873301529852,-1.1344561200480865,-0.5305414276391776,0,-0.15789084516105928,0.2732312961117544,-0.533606856302228,-0.7530454336632435
0.0,1.0,-0.5544873301529852,-1.5114360282795638,-0.08493672586598665,0,0.262216907831721,0.2732312961117544,-0.6645561958345453,-0.33156233021373527
0.0,1.0,0.28378682164978103,-0.4490381050817641,-0.17536826828466362,0,-0.4920051468848466,0.2732312961117544,-0.2955171480616511,-0.03729894291571461
0.0,1.0,-0.5544873301529852,0.3563280625036647,0.16604356939744294,3,0.4988364216497135,-2.5228356340985316,0.9187403639652914,-0.09416817047673282
1.0,1.0,0.8929121845060546,2.738155664511635,0.08806274658713453,0,-0.49206131043177803,0.2732312961117544,0.8115999952570316,0.4878504091395734
1.0,1.0,-0.5544873301529852,-1.9055513868851992,-0.2921756772421214,0,0.06683591241412283,-3.4548579441686273,-0.5038456427721559,-0.5275829647224219
0.0,0.0,1.925107774118763,0.7504434211093001,0.1632585400113605,1,-0.4921417578941409,0.2732312961117544,0.12113984135935855,1.0266359792476396
0.0,1.0,-0.5544873301529852,-1.54570692902788,-0.49564664768414457,0,-0.12499270126860994,0.2732312961117544,-0.6764606812465742,-0.7200395876945871
0.0,0.0,-0.5544873301529852,-0.14059999834691903,-0.5854228890708022,3,-0.20963205738627302,0.2732312961117544,-0.18837677935339145,-0.8049560364777969
1.0,1.0,-0.4898468508830045,-0.20914179984355127,-0.17389384096261998,3,-0.4887484618988409,0.2732312961117544,-0.21218575017744917,-0.3864171164715021
0.0,1.0,0.8805997122641535,2.2412276036610512,0.0022183113925933404,2,-0.4920787344806102,0.2732312961117544,0.6389849567826135,0.40107447607643937
0.0,1.0,-0.5544873301529852,-0.8260180133132414,-0.3265789814231398,0,0.034401122661003765,0.2732312961117544,-0.42646648759396844,-0.5601239396210973
0.0,1.0,-0.5544873301529852,-0.07205819685028679,-0.06609682119542894,0,0.27997881650604817,0.2732312961117544,-0.16456780852933384,-0.31374227253112735
0.0,1.0,0.25779382469465645,-0.14059999834691903,-0.47697056827159173,1,-0.4921160904423841,0.2732312961117544,-0.18837677935339145,-0.3343515566336217
1.0,1.0,-0.5544873301529852,-1.3914878756604574,-0.4756599662075529,0,-0.10614963293584553,0.2732312961117544,-0.6228904968924444,-0.7011348308486901
0.0,1.0,-0.5544873301529852,-0.6203926088233447,-0.29610748343423776,1,0.06312907929948065,-1.5908133240284363,-0.05742743982107412,-0.5313019332822706
0.0,0.0,0.6220377951842305,-0.2776836013401835,-0.45190530379684973,0,-0.4921593599425432,0.2732312961117544,-0.23599472100150692,-0.14561390222130513
0.0,1.0,0.5741559586879486,0.0992963068912938,-0.2530214405789623,0,-0.4920975225853858,-2.5228356340985316,0.7401730827848586,0.0208099408319198
0.0,1.0,1.2588662205847816,0.03075450539466157,-0.22173081630003605,1,-0.49216012497851314,0.2732312961117544,-0.12885435229324718,0.3606306929880858
0.0,1.0,0.2519796016915365,-0.2776836013401835,-0.4620624697931504,0,-0.49210896499157414,0.2732312961117544,-0.23599472100150692,-0.32288473690742187
0.0,1.0,-0.3191823050855421,0.4077344136261389,-0.025140506694216542,1,-0.4911012032139831,0.2732312961117544,0.002094987239070026,-0.16839258465037782
0.0,0.0,0.2889170184172398,-0.7917471125649252,-0.47844499559363535,0,-0.4921226292865411,-2.5228356340985316,0.12113984135935855,-0.32164508072080567
0.0,1.0,-0.055490191238160284,-0.4490381050817641,-0.4324100980942726,0,-0.49198568264232617,0.2732312961117544,-0.2955171480616511,-0.43414387965622586
1.0,1.0,1.725372113305701,-1.1344561200480865,-0.5362753116693473,0,-0.49222873762913794,-2.5228356340985316,-0.11694986688121839,0.27447458801825986
1.0,1.0,0.26805421822957404,-0.431902654707606,-0.40570658103948215,0,-0.4920901857906209,0.2732312961117544,-0.28956490535563667,-0.262296540786555
0.0,1.0,-0.5544873301529852,0.5790889173677195,-0.3527910227039157,0,0.009688901896722573,0.2732312961117544,0.06161741429921429,-0.5849170633534213
1.0,1.0,0.216068224319325,-0.24341270059186737,-0.4266762140641029,0,-0.4920862858329321,0.2732312961117544,-0.224090235589478,-0.3056845073181221
0.0,0.0,-0.5544873301529852,0.8703915737284065,0.8211807761588364,0,1.1164874893769667,0.2732312961117544,0.1628055403014596,0.5255049658080405
0.0,1.0,-0.5544873301529852,-0.2776836013401835,0.29431874641524014,0,0.6197718520149146,0.2732312961117544,-0.23599472100150692,0.02716317878832783
1.0,1.0,0.00778223556049812,-0.6203926088233447,-0.5693680137863268,0,-0.49209705972715584,0.2732312961117544,-0.35503957512179535,-0.5350209018421191
0.0,1.0,-0.5544873301529852,1.0931524285924612,0.1632585400113605,0,0.4962107481935086,0.2732312961117544,0.24018469547964708,-0.09680243987329223
1.0,1.0,-0.055490191238160284,0.13356720763960991,-0.28447589011589347,0,-0.49189015552182047,0.2732312961117544,-0.09314089605716065,-0.2942176875919222
0.0,1.0,-0.5544873301529852,0.8703915737284065,0.6773421996305785,1,0.9808791779329736,0.2732312961117544,0.1628055403014596,0.3894526993269125
