Loan_Amount_Term,Credit_History,Self_Employed_No,Income_Ratio,CoapplicantIncome,Gender_Male,Self_Employed_Yes,Loan_Per_Term,ApplicantIncome,Dependents,Property_Area_Semiurban,LoanAmount,Education_Not Graduate,Total_Income,LoanAmount_log,Property_Area_Urban
0.2876109301464364,1.0,1.0,-0.49015411722961627,-0.5230489421326306,1.0,0.0,-0.4411938833003318,-0.4357493359206036,0,0.0,-0.8485055011285952,0.0,-0.66288888342908,-0.838407184579172,0.0
0.2876109301464364,1.0,1.0,-0.5171451608042296,0.46922552457177,1.0,0.0,0.100645701173122,-0.30296506054152084,0,0.0,0.7380630509496269,0.0,-0.04782755449360633,0.839144263236503,0.0
0.2876109301464364,1.0,1.0,0.47951429491614805,-0.5281270610581298,1.0,0.0,-0.02483293944178306,0.12710751625807498,0,0.0,0.37064717573151224,0.0,-0.14422186674954465,0.5456743693230459,1.0
0.2876109301464364,1.0,0.0,2.2711600839998622,-0.5281270610581298,1.0,1.0,-0.20734732579073592,2.024218561191247,2,0.0,-0.16377591549483622,0.0,1.612435583827069,0.037947468690836865,0.0
0.2876109301464364,1.0,1.0,-0.5171451362002711,2.9270097548574547,1.0,0.0,1.05314265493172,1.2381423998301968,1,1.0,3.527083558287133,0.0,2.5980947670081305,2.3249110999152265,0.0
0.2876109301464364,1.0,1.0,-0.5170073894810399,0.20681405779043507,1.0,0.0,-0.19594017664392638,-0.1269879331966882,0,0.0,-0.13037447229318944,0.0,-0.015019117583157304,0.07319846397465882,1.0
0.2876109301464364,1.0,0.0,-0.5169812567788448,0.1280591157792301,1.0,1.0,-0.02483293944178306,-0.15516452022122035,2,1.0,0.37064717573151224,0.0,-0.0801672994481918,0.5456743693230459,0.0
0.2876109301464364,1.0,1.0,0.21659935788411955,-0.5281270610581298,0.0,0.0,-0.47541533074076053,-0.1512839124274225,1,0.0,-0.9487098307335355,1.0,-0.4020024424745013,-1.0002110624407934,0.0
-2.403944979038449,1.0,1.0,-0.5173300815769638,12.59780161406538,0.0,0.0,3.044068318590766,-0.8582294192105949,3,0.0,3.5437842798879564,0.0,5.453053700825014,2.33144824985359,1.0
0.2876109301464364,1.0,0.0,0.6246752086350438,-0.5281270610581298,1.0,1.0,-0.20734732579073592,0.28081332930806785,0,0.0,-0.16377591549483622,0.0,-0.0018957428189776946,0.037947468690836865,1.0
-1.5067596759768207,1.0,1.0,0.11812576328666886,-0.5281270610581298,1.0,0.0,-0.5102284352946129,-0.2555541566259907,1,0.0,-1.4664322003590606,0.0,-0.4985529853823941,-2.0883203167779976,1.0
0.2876109301464364,1.0,1.0,-0.5171424302104756,0.5577460793923644,1.0,0.0,-0.07616511060242603,-0.23750089428093113,0,0.0,0.22034068132410176,0.0,0.056690751663967,0.41387173977526687,0.0
0.2876109301464364,1.0,0.0,1.23543457447975,-0.5281270610581298,1.0,1.0,-0.46400818159395096,0.9275250542483782,0,0.0,-0.9153083875318888,0.0,0.5969363461226943,-0.9449970775034601,1.0
0.2876109301464364,1.0,0.0,1.070196520114772,-0.5281270610581298,1.0,1.0,0.08923855202631255,0.7525602593714927,0,0.0,0.70466160774798,0.0,0.4349251600458579,0.8139652241478725,0.0
0.2876109301464364,1.0,1.0,-0.5171327868965223,0.1151433052893925,1.0,0.0,-0.2187544749375455,-0.49817650477735154,0,0.0,-0.197177358696483,1.0,-0.40418967160186453,0.0021456543649601414,0.0
0.2876109301464364,1.0,1.0,-0.5173202049908866,0.3907856023286099,0.0,0.0,-0.3784545629928792,-0.8929861672767844,2,1.0,-0.6647975635195379,1.0,-0.6330675767152352,-0.5685345074622136,0.0
0.2876109301464364,1.0,1.0,-0.012853678071105348,-0.5281270610581298,0.0,0.0,-0.7320761865439755,-0.3942437047347658,0,1.0,-1.7002423027705882,0.0,-0.6269745812890088,-2.8236063878398205,0.0
0.2876109301464364,0.0,1.0,0.18377482635163597,-0.5281270610581298,1.0,0.0,-0.21305090036414065,-0.1860406604936119,2,1.0,-0.18047663709565961,0.0,-0.43418595677713223,0.02011648765784179,0.0
2.0819815362696934,1.0,1.0,0.08020227539962474,-0.5281270610581298,1.0,0.0,-0.4536919448395597,-0.2957100111878988,0,0.0,-0.4142867395071871,0.0,-0.5357358805475697,-0.24528541828622596,1.0
0.2876109301464364,1.0,1.0,-0.5170452761183754,0.04520891678344247,1.0,0.0,-0.47541533074076053,-0.3761904423897063,2,0.0,-0.9487098307335355,1.0,-0.32591811497265044,-1.0002110624407934,1.0
0.2876109301464364,1.0,1.0,-0.5170768265210638,0.25942235905392,1.0,0.0,-0.13890443090987856,-0.25352949169009614,0,0.0,0.03663274371504446,0.0,-0.10610158767264198,0.2417501304266508,0.0
-4.198315585161707,1.0,0.0,0.6139992687676826,-0.5281270610581298,1.0,1.0,3.281837794795265,0.26950895008265674,3,0.0,-0.2138780802973064,1.0,-0.012363196499930479,-0.015967242325006854,1.0
0.2876109301464364,1.0,1.0,0.2714131386956455,-0.5281270610581298,1.0,0.0,-0.22445804951095022,-0.09324351759844607,0,0.0,-0.2138780802973064,0.0,-0.3482590982021467,-0.015967242325006854,1.0
0.2876109301464364,0.0,1.0,-0.5168947864018354,-0.13435235100210485,1.0,0.0,-0.20734732579073592,-0.3497010761450862,3,1.0,-0.16377591549483622,0.0,-0.39044137422986686,0.037947468690836865,0.0
0.2876109301464364,1.0,1.0,0.027300603221059008,-0.5281270610581298,0.0,0.0,-0.1674223037769025,-0.3517257410809807,0,0.0,-0.04687086428907249,0.0,-0.58760445699647,0.15902383452344246,0.0
0.2876109301464364,1.0,1.0,0.8475952067609879,-0.5281270610581298,1.0,0.0,0.26034578922845586,0.5168555164177715,0,0.0,1.2056832557726818,0.0,0.21667093926539463,1.1653568399984715,1.0
0.2876109301464364,1.0,1.0,-0.5170789928326585,0.62673540859418,1.0,0.0,0.8364068211423384,0.05270107986395111,0,0.0,2.892456137455844,0.0,0.3596219858037797,2.061575572736632,0.0
0.2876109301464364,1.0,1.0,-0.5170795036779374,-0.08772942533147152,1.0,0.0,-0.4526010324471414,-0.5548671229823983,1,0.0,-0.881906944330242,0.0,-0.5572957105172933,-0.8910823664876163,1.0
0.2876109301464364,1.0,1.0,-0.516255372077145,-0.37565749332443693,1.0,0.0,-0.1674223037769025,-0.37568427615573263,2,1.0,-0.04687086428907249,0.0,-0.5341735740280245,0.15902383452344246,0.0
0.2876109301464364,1.0,1.0,-0.5169669154292019,-0.08174404973861994,1.0,0.0,-0.15031158005668813,-0.38074593849546895,0,1.0,0.0032313005133976763,0.0,-0.3930972953130937,0.2090171523193228,0.0
0.2876109301464364,1.0,1.0,-0.5169973208708957,-0.0029891077274149694,1.0,0.0,-0.2871973698184029,-0.33789053068570146,0,1.0,-0.39758601790636366,0.0,-0.314357046728016,-0.22527420375846724,0.0
0.2876109301464364,1.0,1.0,0.414661943781581,-0.5281270610581298,1.0,0.0,-0.20734732579073592,0.05843763051565227,0,0.0,-0.16377591549483622,0.0,-0.20780774209503397,0.037947468690836865,1.0
0.2876109301464364,1.0,1.0,-0.5168817445723232,-0.08363416834688886,1.0,0.0,-0.041943663161997345,-0.25572287870398186,2,0.0,0.3205450109290421,1.0,-0.2782677661265221,0.5025771207094168,0.0
0.2876109301464364,0.0,1.0,-0.5172538976370017,3.031596317848335,1.0,0.0,-0.20734732579073592,0.002253178544579137,3,1.0,-0.16377591549483622,0.0,1.5055738178901779,0.037947468690836865,0.0
0.2876109301464364,1.0,1.0,-0.516912543579984,0.46954054433981485,1.0,0.0,0.0036849334252409007,0.47754327224581944,2,0.0,0.4541507837356292,0.0,0.6750516720999539,0.6157492344751349,0.0
0.2876109301464364,0.0,1.0,-0.5171989608073695,0.038908521422546076,0.0,0.0,-0.3499366901258554,-0.6753346866681227,0,1.0,-0.581293955515421,0.0,-0.6060396739271033,-0.4556412556817675,0.0
0.2876109301464364,0.0,1.0,-0.517105014439892,0.8630002346277948,1.0,0.0,0.25464221465505116,0.13166301236383768,0,0.0,1.1889825341718583,0.0,0.549910919884384,1.1544719287951097,0.0
0.2876109301464364,1.0,1.0,0.26838563336012516,-0.5281270610581298,1.0,0.0,-0.20734732579073592,-0.09644923708027907,3,1.0,-0.16377591549483622,1.0,-0.35122748058928255,0.037947468690836865,0.0
0.2876109301464364,0.0,1.0,-0.5171149934235529,0.07387571567552109,1.0,0.0,-0.2757902206715933,-0.48974040087779097,0,1.0,-0.3641845747047169,1.0,-0.4168443544101806,-0.18576857856480716,0.0
0.2876109301464364,1.0,1.0,0.16799993012971426,-0.5281270610581298,1.0,0.0,-0.26438307152478374,-0.20274414621474177,0,0.0,-0.33078313150307015,0.0,-0.44965279132062963,-0.14693257257636655,1.0
0.2876109301464364,1.0,1.0,-0.5171107278572197,0.1910630693881941,0.0,0.0,-0.05905438688221174,-0.3940749826567746,0,1.0,0.27044284612657193,0.0,-0.2701437722248871,0.4586536766305023,0.0
0.2876109301464364,1.0,1.0,-0.5171139528973868,0.7845603123846348,1.0,0.0,0.060720679159288596,0.032454430505005835,0,1.0,0.6211579997438631,0.0,0.41914586419845146,0.7497798086607721,0.0
0.2876109301464364,1.0,1.0,-0.21776798657000757,-0.5281270610581298,1.0,0.0,-0.5894868222088561,-0.6112202970314626,1,0.0,-1.2827242627500033,0.0,-0.8278871997025206,-1.6408153296680674,0.0
0.2876109301464364,1.0,1.0,5.492903788151732,-0.5281270610581298,1.0,0.0,-0.0704615360290213,5.435610256095535,1,1.0,0.23704140292492515,0.0,4.7712631356954915,0.42889651164040077,0.0
0.2876109301464364,1.0,1.0,0.2613745683726044,-0.5281270610581298,1.0,0.0,-0.17882945292371208,-0.10387300851189234,0,0.0,-0.08027230749071927,1.0,-0.3581016292752814,0.12507848033663357,0.0
0.2876109301464364,1.0,1.0,-0.5171193220714497,0.25942235905392,1.0,0.0,-0.20734732579073592,-0.36606711771023365,0,1.0,-0.16377591549483622,0.0,-0.21030743252630626,0.037947468690836865,0.0
0.2876109301464364,1.0,1.0,0.22392910764380033,-0.5281270610581298,1.0,0.0,-0.31001166811202197,-0.14352269683982682,2,0.0,-0.46438890430965724,1.0,-0.3948158324845934,-0.3063895594214225,0.0
-2.403944979038449,1.0,1.0,1.356056760742323,-0.5281270610581298,1.0,0.0,1.1898393759230455,1.0552476672877245,2,0.0,0.8215666589537438,0.0,0.7152029496522653,0.9009072884881436,1.0
0.2876109301464364,1.0,1.0,-0.5171289509121504,0.23296069853815513,1.0,0.0,-0.1446080054832834,-0.40959741383196596,0,0.0,0.019932022114221067,0.0,-0.2637383154947518,0.22544209361665665,0.0
0.2876109301464364,0.0,0.0,0.35905145103965497,-0.5281270610581298,0.0,1.0,-0.3385295409790458,-0.00044637470328023237,0,0.0,-0.5478925123137742,0.0,-0.2623322396271611,-0.411996707531522,0.0
0.2876109301464364,0.0,1.0,-0.5171641376037647,0.20681405779043507,1.0,0.0,0.09494212659971728,-0.5143738242645077,0,0.0,0.7213623293488034,1.0,-0.3737246944707333,0.8265893304583695,1.0
0.2876109301464364,1.0,1.0,-0.5171665679015802,0.3514081313230074,1.0,0.0,-0.05335081230880691,-0.4401361099483751,0,0.0,0.2871435677273953,1.0,-0.23327333836362057,0.47338857949668567,0.0
0.2876109301464364,1.0,1.0,-0.5171831451084379,0.1677516065528774,1.0,0.0,-0.17312587835030724,-0.5808503229930447,0,1.0,-0.06357158588989588,0.0,-0.4546521721831742,0.1421140197719332,0.0
0.2876109301464364,1.0,1.0,-0.5170881155492889,0.007406544618064087,1.0,0.0,-0.3271223918322363,-0.48974040087779097,0,0.0,-0.5144910691121274,1.0,-0.44980902197258416,-0.3691679932866907,0.0
0.2876109301464364,1.0,1.0,0.5634877323803171,-0.5281270610581298,1.0,0.0,-0.19594017664392638,0.21602405135944297,0,1.0,-0.13037447229318944,1.0,-0.06188831316951306,0.07319846397465882,0.0
0.2876109301464364,0.0,1.0,-0.5172259198409324,0.49159192810295227,0.0,0.0,0.07783140287950299,-0.565834058051827,0,1.0,0.6712601645463333,1.0,-0.28014253394997635,0.7885064122332089,0.0
0.2876109301464364,1.0,1.0,-0.5172151048900474,0.521833825835255,1.0,0.0,-0.20164375121733122,-0.5169046554343759,0,0.0,-0.14707519389401283,0.0,-0.21983750229553192,0.05564075737685636,0.0
0.2876109301464364,0.0,0.0,1.3151057675197586,-0.5281270610581298,0.0,1.0,0.693817456807219,1.0118860932439835,1,0.0,2.4749380974352593,0.0,0.6750516720999539,1.8702065169392896,1.0
0.2876109301464364,1.0,1.0,-0.5171774453397558,0.060329865649593827,1.0,0.0,-0.4240831595801175,-0.6231995645688386,0,0.0,-0.798403336326125,0.0,-0.5471407181402496,-0.7615976627815765,1.0
0.2876109301464364,1.0,1.0,0.38279346656557756,-0.5281270610581298,1.0,0.0,-0.6864475899567373,0.02469321491741015,1,0.0,-1.566636529964001,0.0,-0.2390538724859378,-2.375102808646466,1.0
0.2876109301464364,1.0,1.0,0.14123040926827135,-0.5281270610581298,1.0,0.0,-0.2415687732311646,-0.23108945531726513,0,1.0,-0.2639802450997766,0.0,-0.47589954084898883,-0.07118122726234215,0.0
0.2876109301464364,1.0,1.0,-0.5170887138537422,0.05686464820110081,1.0,0.0,-0.2187544749375455,-0.4504281567058389,0,0.0,-0.197177358696483,0.0,-0.38887906771032166,0.0021456543649601414,0.0
0.2876109301464364,0.0,1.0,-0.5171635243673648,0.6059441039032218,1.0,0.0,0.29456723666888446,-0.2872739072883383,2,0.0,1.3058875853776222,0.0,0.03450599908642527,1.2296022497120154,1.0
0.2876109301464364,0.0,0.0,-0.5170655765245512,0.23611089621860334,1.0,1.0,-0.03624008858859262,-0.24458722155656198,1,0.0,0.3372457325298655,1.0,-0.10938243136368689,0.5170331276469312,1.0
0.2876109301464364,1.0,1.0,-0.5171389692438998,0.2855689998016401,1.0,0.0,0.03220280629226475,-0.40116130993240545,1,1.0,0.5376543917397462,0.0,-0.22983626402062116,0.6837444168922272,0.0
0.2876109301464364,0.0,0.0,0.21293448300427914,-0.5281270610581298,0.0,1.0,-0.17882945292371208,-0.15516452022122035,0,1.0,-0.08027230749071927,0.0,-0.4055957474694552,0.12507848033663357,0.0
-3.839441463937055,1.0,1.0,-0.5167518334769148,-0.24051401283320917,0.0,0.0,1.6060538841653127,-0.3672481722561721,1,1.0,-0.5478925123137742,0.0,-0.4593390917418098,-0.411996707531522,0.0
-0.6095743729151921,1.0,1.0,-0.5171175389811232,-0.06945827878487197,1.0,0.0,-0.5269748869342303,-0.5980599749481482,2,0.0,-1.2994249843508268,1.0,-0.5882293796042881,-1.6780725651818962,1.0
0.2876109301464364,1.0,1.0,-0.5172088294472964,0.8633152543958397,1.0,0.0,-0.23586519865775976,-0.35375040601687524,0,1.0,-0.24727952349895319,1.0,0.10059156486318688,-0.05262833642812152,0.0
-2.403944979038449,1.0,1.0,-0.5171363652814626,-0.016219937985297406,1.0,0.0,0.3480421872272707,-0.5921547022184558,2,1.0,-0.4142867395071871,1.0,-0.5563583266055663,-0.24528541828622596,0.0
0.2876109301464364,1.0,1.0,-0.05252993220502965,-0.5281270610581298,0.0,0.0,-0.45830460702054615,-0.43625550215457726,0,1.0,-0.8986076659310653,0.0,-0.6658760136256842,-0.9178811456578797,0.0
-0.6095743729151921,0.0,1.0,0.8052101320637033,-0.5281270610581298,1.0,0.0,0.1023510889193228,0.4719754436721095,1,1.0,0.23704140292492515,0.0,0.17511358584549253,0.42889651164040077,0.0
0.2876109301464364,1.0,1.0,2.138268534009128,-0.5281270610581298,1.0,0.0,0.6310781364997665,1.8835043481465776,2,0.0,2.291230159826202,0.0,1.4821392200969998,1.780660611601306,1.0
0.2876109301464364,1.0,0.0,0.3058310940889292,-0.5281270610581298,1.0,1.0,-0.20734732579073592,-0.056799548752344574,0,1.0,-0.16377591549483622,0.0,-0.31451327737997054,0.037947468690836865,0.0
0.2876109301464364,1.0,1.0,2.403892291604517,-0.5281270610581298,1.0,0.0,-0.20734732579073592,2.1647640521579254,1,0.0,-0.16377591549483622,0.0,1.7425757169051834,0.037947468690836865,1.0
0.2876109301464364,0.0,1.0,0.16784058774363425,-0.5281270610581298,0.0,0.0,-0.1617187292034977,-0.20291286829273297,0,1.0,-0.030170142688249104,0.0,-0.44980902197258416,0.17580976673597062,0.0
0.2876109301464364,1.0,1.0,-0.517106056443468,0.03355318536578414,1.0,0.0,-0.11038655804285472,-0.5022258346491406,0,0.0,0.12013635171916141,0.0,-0.4484029461049935,0.3215933830685958,0.0
0.2876109301464364,1.0,0.0,-0.5173189256468913,5.772268299838268,1.0,1.0,0.4257494518571944,-0.6584624788690016,2,0.0,1.6900041821965601,0.0,2.2529812568405974,1.4604283358949188,1.0
-0.6095743729151921,1.0,0.0,-0.5170905255996204,0.012761880674826026,0.0,1.0,-0.26019539717022405,-0.48974040087779097,0,1.0,-0.6480968419187145,0.0,-0.44715310088935734,-0.5455064794648544,0.0
0.2876109301464364,1.0,1.0,0.059009738050982447,-0.5281270610581298,1.0,0.0,-0.3271223918322363,-0.3181500475607298,2,1.0,-0.5144910691121274,0.0,-0.5565145572575207,-0.3691679932866907,0.0
-2.403944979038449,1.0,1.0,-0.5170736788252268,0.36810417902938286,0.0,0.0,0.6551844047243779,-0.1509464682714401,1,1.0,0.03663274371504446,0.0,0.04278622364001479,0.2417501304266508,0.0
2.0819815362696934,1.0,1.0,-0.5170182530729813,0.2723381695437576,0.0,0.0,-0.29102742093526296,-0.08480741369888553,0,0.0,0.22034068132410176,0.0,0.05653452101201247,0.41387173977526687,0.0
0.2876109301464364,1.0,1.0,-0.516399778301344,-0.2666606535809292,1.0,0.0,-0.22445804951095022,-0.10842850461765502,0,1.0,-0.2138780802973064,0.0,-0.2326484157558025,-0.015967242325006854,0.0
0.2876109301464364,1.0,1.0,-0.5169916365393263,0.10632275178413754,1.0,0.0,0.16908859605397936,-0.20291286829273297,0,0.0,0.9384717101595075,1.0,-0.13516048893618254,0.9846705925553095,0.0
0.2876109301464364,1.0,1.0,-0.5169555316726172,0.09970733665519632,1.0,0.0,-0.09327583432264032,-0.13424298255031025,3,1.0,0.17023851652163158,1.0,-0.07485545728173815,0.3681970811834905,0.0
0.2876109301464364,1.0,1.0,-0.024166987482786575,-0.5281270610581298,1.0,0.0,-0.2929009443918076,-0.40622297227214177,3,0.0,-0.4142867395071871,1.0,-0.6380669575777798,-0.24528541828622596,0.0
0.2876109301464364,1.0,0.0,-0.5160187327271346,0.9682168371547647,1.0,1.0,-0.25297592237797417,5.6765453834669835,0,1.0,-0.29738168830142336,0.0,5.736456103470512,-0.10874386357624166,0.0
-2.403944979038449,1.0,1.0,0.5356028148163141,-0.5281270610581298,1.0,0.0,0.6210574916691436,0.18649768771098113,1,0.0,-0.013469421087425713,1.0,-0.08922867726155391,0.19247361836136206,1.0
0.2876109301464364,1.0,1.0,-0.5172219951736576,0.39330576047296845,1.0,0.0,-0.2929009443918076,-0.5886115385806404,1,0.0,-0.4142867395071871,0.0,-0.3499776353736464,-0.24528541828622596,1.0
0.2876109301464364,1.0,1.0,0.08418583505162518,-0.5281270610581298,1.0,0.0,-0.31001166811202197,-0.29149195923811855,0,1.0,-0.46438890430965724,0.0,-0.5318301142487067,-0.3063895594214225,0.0
0.2876109301464364,1.0,1.0,1.2586985628474325,-0.5281270610581298,1.0,0.0,-0.1617187292034977,0.9521584776350949,0,0.0,-0.030170142688249104,0.0,0.6197460213080541,0.17580976673597062,1.0
0.2876109301464364,1.0,1.0,1.806358343804452,-0.5281270610581298,1.0,0.0,-0.20734732579073592,1.532056259690886,0,1.0,-0.16377591549483622,0.0,1.1567107720757364,0.037947468690836865,0.0
0.2876109301464364,1.0,1.0,-0.012694335685025331,-0.5281270610581298,1.0,0.0,-0.5153403527545939,-0.3940749826567746,0,0.0,-1.0656148819392992,0.0,-0.6268183506370544,-1.2046636375263493,1.0
-2.403944979038449,1.0,1.0,-0.5171917756611248,0.5479804665829751,1.0,0.0,-0.3003691608221774,-0.4222515696813068,0,1.0,-1.3662278707541202,0.0,-0.1192249624368216,-1.833472411526172,0.0
0.2876109301464364,1.0,0.0,-0.516696874698141,-0.0795389113623062,1.0,1.0,-0.36704741384606965,0.029417433101164046,3,0.0,-0.6313961203178912,0.0,-0.01220696584797596,-0.5227075898745235,0.0
0.2876109301464364,1.0,1.0,-0.5171579138423501,0.3907856023286099,1.0,0.0,-0.019129364868378223,-0.3915441514869064,0,0.0,0.38734789733233566,0.0,-0.16875007910640416,0.5598618418917605,1.0
0.2876109301464364,1.0,0.0,-0.5170673785389132,0.12679903670705084,1.0,1.0,-0.013425790294973499,-0.34632663458526197,1,1.0,0.404048618933159,0.0,-0.2578015507204801,0.5739620063842136,0.0
-2.403944979038449,1.0,1.0,-0.5172310615805,0.6689480575121858,1.0,0.0,0.5186767525034413,-0.5234848164760331,0,0.0,-0.16377591549483622,1.0,-0.15297078325899774,0.037947468690836865,1.0
0.2876109301464364,1.0,1.0,0.28734737730364723,-0.5281270610581298,1.0,0.0,-0.26438307152478374,-0.07637130979932501,0,1.0,-0.33078313150307015,0.0,-0.33263603300669475,-0.14693257257636655,0.0
0.2876109301464364,1.0,1.0,-0.5168171905265655,-0.18696065226558978,1.0,0.0,-0.1674223037769025,-0.33789053068570146,1,0.0,-0.04687086428907249,1.0,-0.4055957474694552,0.15902383452344246,1.0
0.2876109301464364,1.0,1.0,0.3458260329950136,-0.5281270610581298,1.0,0.0,0.020795657145455185,-0.014450307176550712,0,0.0,0.5042529485380994,0.0,-0.2752993837393862,0.6567879942185691,1.0
0.2876109301464364,1.0,1.0,-0.5172647593043819,1.4407464892219946,1.0,0.0,0.12916357404014608,-0.4855223489280107,0,0.0,0.8215666589537438,0.0,0.26494621071934105,0.9009072884881436,0.0
0.2876109301464364,0.0,1.0,-0.5171385532450952,0.26068243812609926,1.0,0.0,-0.03624008858859262,-0.41617757487362317,3,1.0,0.3372457325298655,0.0,-0.2560830135489804,0.5170331276469312,0.0
0.2876109301464364,1.0,1.0,1.2752701709997543,-0.5281270610581298,1.0,0.0,0.18049574520078904,0.9697055737461807,1,1.0,0.9718731533611543,0.0,0.6359940091113241,1.0080510964397023,0.0
0.2876109301464364,1.0,1.0,-0.5172133375807291,0.5744421270987399,1.0,0.0,-0.281493795244998,-0.48974040087779097,0,0.0,-0.3808852963055403,0.0,-0.16859384845444964,-0.20543624867342838,1.0
-2.403944979038449,1.0,1.0,0.04387221137338081,-0.5281270610581298,1.0,0.0,-0.015978218695226396,-0.3341786449698948,3,0.0,-0.9487098307335355,1.0,-0.5713564691932,-1.0002110624407934,0.0
0.2876109301464364,1.0,1.0,2.142411436047208,-0.5281270610581298,1.0,0.0,-0.31001166811202197,1.887891122174349,0,1.0,-0.46438890430965724,0.0,1.4862012170478174,-0.3063895594214225,0.0
0.2876109301464364,1.0,1.0,-0.5171182817175741,-0.02693061009882128,1.0,0.0,-0.3898617121396888,-0.5687023333776776,0,1.0,-0.6981990067211847,0.0,-0.5399541081503417,-0.615296732542899,0.0
0.2876109301464364,1.0,1.0,0.04689971670890113,-0.5281270610581298,0.0,0.0,-0.2986045189652124,-0.33097292548806184,1,1.0,-0.43098746110801045,0.0,-0.5683880868060642,-0.26547294534526733,0.0
0.2876109301464364,0.0,1.0,-0.5171579295263578,0.4893867897266385,1.0,0.0,-0.0704615360290213,-0.3340099228919036,0,0.0,0.23704140292492515,1.0,-0.06657523272814864,0.42889651164040077,0.0
0.2876109301464364,1.0,1.0,-0.5171150534029703,0.25942235905392,1.0,0.0,0.04931353001247903,-0.35476273848482254,1,1.0,0.5877565565422164,0.0,-0.19983997884535348,0.7235935865050248,0.0
0.2876109301464364,1.0,1.0,-0.0659146926357511,-0.5281270610581298,1.0,0.0,-0.5324510764748083,-0.4504281567058389,0,0.0,-1.1157170467417694,0.0,-0.6789993883898637,-1.2981978284651439,1.0
0.2876109301464364,1.0,1.0,-0.5171552786151117,0.15452077629499497,1.0,0.0,-0.281493795244998,-0.5234848164760331,0,1.0,-0.3808852963055403,0.0,-0.40809543790072755,-0.20543624867342838,0.0
0.2876109301464364,1.0,1.0,-0.5170516330575929,0.18854291124383551,0.0,0.0,-0.11609013261625943,-0.25352949169009614,0,1.0,0.10343563011833802,0.0,-0.14125348436240878,0.3058457643851955,0.0
0.2876109301464364,1.0,1.0,0.10410363331162734,-0.5281270610581298,1.0,0.0,-0.4240831595801175,-0.2704016994892172,2,1.0,-0.798403336326125,0.0,-0.5123012827543918,-0.7615976627815765,0.0
0.2876109301464364,1.0,0.0,1.005981538524525,-0.5281270610581298,1.0,1.0,0.1519778723337652,0.6845652619410348,0,1.0,0.8883695453570374,0.0,0.3719642073081867,0.949146322836295,0.0
0.2876109301464364,1.0,1.0,-0.5171779313802892,0.23327571830619995,1.0,0.0,-0.1617187292034977,-0.5347891957014442,0,0.0,-0.030170142688249104,0.0,-0.3795052285930505,0.17580976673597062,1.0
