ApplicantIncome,CoapplicantIncome,LoanAmount,Dependents,Total_Income,Loan_Per_Term,Property_Area_Semiurban,Credit_History,Income_Ratio,Loan_Amount_Term
0.2779362206147552,-0.5544873301529852,-0.1920063494693932,3,0.01166747645562532,3.5139181837875806,0.0,1.0,0.6043267140372388,-4.386880254238722
-0.07428808409567142,-0.5544873301529852,-0.1920063494693932,0,-0.3214901236974786,-0.2062335074714348,0.0,1.0,0.2722562475172103,0.2732312961117544
-0.3233024762630428,-0.12697093286475275,-0.14059999834691903,3,-0.36332851999577537,-0.18837677935339145,1.0,0.0,-0.49185460657227614,0.2732312961117544
-0.325268379359101,-0.5544873301529852,-0.020651845727812607,0,-0.558884283434481,-0.14671108041129052,0.0,1.0,0.035636733699217826,0.2732312961117544
0.5181040488498647,-0.5544873301529852,1.2645069323340419,0,0.2388344726530441,0.29970712253979137,0.0,1.0,0.8307524367899654,0.2732312961117544
0.06742076407852347,0.6993327598139429,2.995187420124006,0,0.38062014899727203,0.9008836358472482,0.0,1.0,-0.49203315879622794,0.2732312961117544
-0.5225139899969399,-0.07635299142582604,-0.8774243644357156,1,-0.5288226209090382,-0.4443232157120117,0.0,1.0,-0.4920336539611375,0.2732312961117544
-0.34853156599578966,-0.3889529811229816,-0.020651845727812607,2,-0.5058889814566385,-0.14671108041129052,1.0,1.0,-0.49123481903722654,0.2732312961117544
-0.35344632373593515,-0.0698547421870449,0.03075450539466157,0,-0.36596278939233484,-0.12885435229324718,1.0,1.0,-0.4919245216028765,0.2732312961117544
-0.3118347082027033,0.015648537270601597,-0.38049630358513187,0,-0.28786444963551416,-0.27170817723759344,1.0,1.0,-0.49195399375110926,0.2732312961117544
0.07299082285068836,-0.5544873301529852,-0.14059999834691903,0,-0.18218375972648307,-0.18837677935339145,0.0,1.0,0.41110803793651524,0.2732312961117544
-0.23205180755434157,-0.07190682089402842,0.3563280625036647,2,-0.25206937724697137,-0.015761740878973182,0.0,1.0,-0.4918419650610466,0.2732312961117544
0.01843701193507345,3.3102609013326365,-0.14059999834691903,3,1.5172299151010011,-0.18837677935339145,1.0,0.0,-0.49220269490664387,0.2732312961117544
0.47993276373473476,0.5286682140164806,0.49341166549692916,2,0.6934783790945357,0.03185620076914216,0.0,1.0,-0.4918718186947595,0.2732312961117544
-0.6394852242124025,0.061136281942069534,-0.5689862577008705,0,-0.57716921218707,-0.3371828470037521,1.0,0.0,-0.49214944436015723,0.2732312961117544
0.1440909848247931,0.9558425981868824,1.2473714819598838,0,0.5693578034095886,0.29375487983377696,0.0,0.0,-0.49205838167157273,0.2732312961117544
-0.07740076399776356,-0.5544873301529852,-0.14059999834691903,3,-0.3244343071406921,-0.18837677935339145,1.0,1.0,0.26932167130145185,0.2732312961117544
-0.45927744040706797,0.09909973802126458,-0.34622540283681574,0,-0.38951625693804265,-0.2598036918255645,1.0,0.0,-0.4920680543508461,0.2732312961117544
-0.1806106765408188,-0.5544873301529852,-0.3119545020884996,0,-0.4220572318367179,-0.24789920641353572,0.0,1.0,0.17201730204209467,0.2732312961117544
-0.36638851911831827,0.22632861785424258,0.3049217113811905,0,-0.24401161203396607,-0.03361846899701651,1.0,1.0,-0.49206391971585084,0.2732312961117544
0.047761733117941525,0.8706813318470665,0.6647661692385097,0,0.4396587748848686,0.09137862782928642,1.0,1.0,-0.49206704576357685,0.2732312961117544
-0.5772316261705597,-0.5544873301529852,-1.288675173415509,1,-0.7972081853114457,-0.5871770406563579,0.0,1.0,-0.20190948839743517,0.2732312961117544
5.294101795465245,-0.5544873301529852,0.2706508106328744,1,4.756296573705806,-0.045522954409045316,1.0,1.0,5.333473511421775,0.2732312961117544
-0.08460907534997694,-0.5544873301529852,-0.05492274647612873,0,-0.3312524161670812,-0.15861556582331932,0.0,1.0,0.26252581059127456,0.2732312961117544
-0.3391935262895132,0.30054546442347974,-0.14059999834691903,0,-0.18466307209971547,-0.18837677935339145,1.0,1.0,-0.49207225013111944,0.2732312961117544
-0.1231080109811166,-0.5544873301529852,-0.4490381050817641,2,-0.3676673166489321,-0.2955171480616511,0.0,1.0,0.22622973634373655,0.2732312961117544
1.0408704471433399,-0.5544873301529852,0.8703915737284065,2,0.7333023340895811,1.275874926326157,0.0,1.0,1.3236067896575985,-2.5228356340985316
-0.3814604428547644,0.2718163625257105,0.04788995576881963,0,-0.23765837407755805,-0.12290210958723279,0.0,1.0,-0.49208158341505254,0.2732312961117544
0.015815807806995857,-0.5544873301529852,-0.5347153569525543,0,-0.23626376086761483,-0.3252783615917232,0.0,0.0,0.35720450639442686,0.2732312961117544
-0.483195928075776,0.24342927374577186,0.7675788714834582,0,-0.3467481184997837,0.12709208406537295,0.0,0.0,-0.4921156900529868,0.2732312961117544
-0.4111128145536422,0.4004132948300108,0.3220571617553486,0,-0.20744175452878816,-0.02766622629100199,0.0,1.0,-0.4921180457529365,0.2732312961117544
-0.5477430797296867,0.2010196471347792,-0.037787296101970666,0,-0.4270158565831827,-0.15266332311730493,1.0,1.0,-0.4921341141232866,0.2732312961117544
-0.45927744040706797,0.026934970159010935,-0.5004444562042383,0,-0.4222121888600449,-0.31337387617969437,0.0,1.0,-0.4920420014915431,0.2732312961117544
0.2260036138272179,-0.5544873301529852,-0.1063290975986029,0,-0.037453899939041635,-0.17647229394136266,1.0,1.0,0.5553656266480067,0.2732312961117544
-0.5331626317672551,0.5526091322646216,0.7161725203609839,0,-0.2539288615268957,0.10923535594732975,1.0,0.0,-0.49217557588757854,0.2732312961117544
-0.48565330694584874,0.5854423915763578,-0.12346454797276096,0,-0.194115450522664,-0.18242453664737704,0.0,1.0,-0.4921650929010519,0.2732312961117544
0.9987673558360934,-0.5544873301529852,2.5668011607700545,1,0.6934783790945357,0.7520775681968874,0.0,0.0,1.2839127850549716,0.2732312961117544
-0.588863219488904,0.08439317395454939,-0.7917471125649252,0,-0.5187504143927816,-0.4145620021819396,0.0,1.0,-0.4921285893087097,0.2732312961117544
0.04022577124971845,-0.5544873301529852,-1.579977829776196,1,-0.21317516439188808,-0.688365166658603,0.0,1.0,0.38021776198116375,0.2732312961117544
-0.20813331988563355,-0.5544873301529852,-0.24341270059186737,0,-0.4480900117556581,-0.224090235589478,1.0,1.0,0.1460694702395994,0.2732312961117544
-0.421106155291938,0.08063102965841293,-0.17487089909523515,0,-0.36177894976250513,-0.20028126476542038,0.0,1.0,-0.49204258143107205,0.2732312961117544
-0.26268713080124845,0.6767598940371243,1.3673196345789902,2,0.058154583453732846,0.3354205787758778,0.0,0.0,-0.49211509563984646,0.2732312961117544
-0.2212393405260215,0.27523649370401637,0.37346351287782276,1,-0.08456083503045726,-0.009809498172958779,0.0,0.0,-0.4920201543010045,0.2732312961117544
-0.3732691799545219,0.32893255320341835,0.5790889173677195,1,-0.2040327000155936,0.06161741429921429,1.0,1.0,-0.49209129423462683,0.2732312961117544
-0.13441195378345122,-0.5544873301529852,-0.05492274647612873,0,-0.37835935125849685,-0.15861556582331932,1.0,0.0,0.2155725911391403,0.2732312961117544
-0.34034030309554714,-0.24222935357366024,-0.5347153569525543,1,-0.43166456728299346,1.7282453719832531,1.0,1.0,-0.49171604157999577,-4.014071330210684
-0.5644532560461814,-0.05651623059165205,-1.305810623789667,2,-0.5595041115277891,-0.5217023708901992,0.0,1.0,-0.4920705217726583,-0.6587910139583409
-0.3272342824551592,0.956184611304713,-0.2262772502177093,0,0.12370140432106445,-0.21813799288346358,1.0,1.0,-0.49215901008269175,0.2732312961117544
-0.5587193720160116,0.0012839863217169861,-0.3976317539592899,2,-0.527892878769076,0.39494300583602204,1.0,1.0,-0.492088770200682,-2.5228356340985316
-0.40734483361953067,-0.5544873301529852,-0.8945598148098737,0,-0.6365177521213207,-0.45027545841802613,1.0,1.0,-0.041743407568937664,0.2732312961117544
0.4745265302205747,-0.5544873301529852,0.2706508106328744,1,0.19761590444805543,0.13542522385379327,1.0,0.0,0.7896683697693478,-0.6587910139583409
1.8450886386891463,-0.5544873301529852,2.3783112066543155,2,1.4939863616019473,0.6866028984307287,0.0,1.0,2.0818086129817006,0.2732312961117544
-0.03890182836662391,-0.5544873301529852,-0.14059999834691903,0,-0.2880194066588412,-0.18837677935339145,1.0,1.0,0.3056177455489899,0.2732312961117544
2.1181853437832308,-0.5544873301529852,-0.14059999834691903,1,1.752299719488098,-0.18837677935339145,0.0,1.0,2.3392790630695557,0.2732312961117544
-0.18077450179882365,-0.5544873301529852,-0.003516395353654549,0,-0.4222121888600449,-0.1407588377052761,1.0,0.0,0.1718628506623179,0.2732312961117544
-0.47140050949942686,0.05532205893894957,0.15070265801376798,0,-0.4208175756501017,-0.08718865335114626,0.0,1.0,-0.4920593916909028,0.2732312961117544
-0.6231026984119176,6.285775026458735,1.7614349931846256,2,2.258544314697489,0.4723221610142095,0.0,1.0,-0.4922657268851317,0.2732312961117544
-0.45927744040706797,0.032749193162130895,-0.6375280591975028,0,-0.4195779194634855,-0.24313741224872415,1.0,1.0,-0.4920443375655043,-0.6587910139583409
-0.29266715301613594,-0.5544873301529852,-0.5004444562042383,2,-0.5280478357924031,-0.31337387617969437,1.0,1.0,0.06637255827479256,0.2732312961117544
-0.13031632233333,0.4185399900750319,0.06502540614297769,1,0.06636730569006517,0.716364111960801,1.0,1.0,-0.49202800790197976,-2.5228356340985316
-0.06609682119542894,0.31456800225453374,0.25351536025871635,0,0.08000352374284338,-0.27617235926710426,0.0,1.0,-0.49197428344033406,2.1372759162519452
-0.08903235731610788,-0.2706164423535989,-0.1920063494693932,0,-0.20682192643548006,-0.2062335074714348,1.0,1.0,-0.491374792719839,0.2732312961117544
-0.18077450179882365,0.13432708915781494,0.9903397263475129,0,-0.1101287438794164,0.20447123924356042,0.0,1.0,-0.4919484838998037,0.2732312961117544
-0.11409762179084987,0.12714481368337263,0.20210900913624216,3,-0.050315332875184714,-0.06933192523310304,1.0,1.0,-0.4919134872701117,0.2732312961117544
-0.3781839376946674,-0.5544873301529852,-0.3976317539592899,3,-0.6089354019691101,-0.27766041994360785,0.0,1.0,-0.014251061968674835,0.2732312961117544
5.52804426389617,1.0700749795422981,-0.2776836013401835,0,5.713621063820168,-0.23599472100150692,1.0,1.0,-0.49100544331983126,0.2732312961117544
0.1973341936763692,-0.5544873301529852,0.01361905502050351,1,-0.06457137902127102,0.6806506557247143,0.0,1.0,0.5283366351870742,-2.5228356340985316
-0.5552790415979099,0.44590103950147875,-0.3976317539592899,1,-0.3231946509540759,-0.27766041994360785,0.0,1.0,-0.49217177168776294,0.2732312961117544
-0.2667827622513697,-0.5544873301529852,-0.4490381050817641,0,-0.5035646261067331,-0.2955171480616511,1.0,1.0,0.09077587627952025,0.2732312961117544
0.9407732145023766,-0.5544873301529852,-0.003516395353654549,0,0.6386235928367688,-0.1407588377052761,0.0,1.0,1.2292369966139995,0.2732312961117544
1.5038406262650446,-0.5544873301529852,-0.14059999834691903,0,1.1712108820117542,-0.18837677935339145,1.0,1.0,1.760086388906715,0.2732312961117544
-0.36638851911831827,-0.5544873301529852,-1.0659143185514541,0,-0.5977784962895644,-0.5097978854781704,0.0,1.0,-0.003130562624748297,0.2732312961117544
-0.3937473372051281,0.6138294803562965,-1.3743524252862993,0,-0.09432312750005983,-0.28361266264962226,1.0,1.0,-0.4921424797616051,-2.5228356340985316
0.044812878473854234,-0.0674606503622308,-0.6203926088233447,3,0.011822433478952345,-0.35503957512179535,0.0,1.0,-0.49166276975809525,0.2732312961117544
-0.3639311402482455,0.4431649345588341,0.4248698640002969,0,-0.1434445038947268,0.008047229945084548,0.0,1.0,-0.49210965732960704,0.2732312961117544
-0.3200259711029458,0.15655794181680302,0.442005314374455,1,-0.23177000719113108,0.01399947265109895,1.0,1.0,-0.4920219010026287,0.2732312961117544
-0.4920424920080379,0.7451625176032415,-0.14059999834691903,0,-0.12779384453869727,0.5735102870164548,0.0,1.0,-0.492180559801716,-2.5228356340985316
-0.05790555829518646,-0.5544873301529852,-0.3119545020884996,0,-0.3059944213647761,-0.24789920641353572,1.0,1.0,0.287701385494886,0.2732312961117544
-0.3118347082027033,-0.18408712354246062,-0.020651845727812607,1,-0.37835935125849685,-0.14671108041129052,0.0,1.0,-0.4917793924983862,0.2732312961117544
0.0022183113925933404,-0.5544873301529852,0.5448180166194033,0,-0.24912519380375792,0.04971292888718549,0.0,1.0,0.344385041872956,0.2732312961117544
-0.4551818089569467,1.5830946562881771,0.8703915737284065,0,0.28671619286109484,0.1628055403014596,0.0,1.0,-0.4922132231757053,0.2732312961117544
-0.38784962791695354,0.30191351689480206,0.37346351287782276,3,-0.23006547993453383,-0.009809498172958779,1.0,0.0,-0.492090891004884,0.2732312961117544
0.957811041334881,-0.5544873301529852,1.024610627095829,1,0.6547391232627794,0.21637572465558924,1.0,1.0,1.2452999401107825,0.2732312961117544
-0.45927744040706797,0.6425585822540657,-0.3633608532109738,0,-0.14328954687139978,-0.26575593453157903,0.0,1.0,-0.4921633798392018,0.2732312961117544
-0.30823055252659665,-0.5544873301529852,-0.9459661659323478,3,-0.5427687530084705,0.01399947265109895,0.0,1.0,0.051699677196000604,-2.5228356340985316
1.8493480953972723,-0.5544873301529852,-0.4490381050817641,0,1.49801524420845,-0.2955171480616511,1.0,1.0,2.0858243488558967,0.2732312961117544
-0.5359476611533376,-0.010344459684522937,-0.6889344103199769,0,-0.5116223913197384,-0.37884854594585304,1.0,1.0,-0.4920712417108522,0.2732312961117544
-0.3051178726245045,-0.5544873301529852,-0.414767204333448,1,-0.5398245695652569,-0.28361266264962226,1.0,1.0,0.054634253411758996,0.2732312961117544
-0.3080667272685918,0.5502150404398075,0.2706508106328744,0,-0.042102610638852386,-0.045522954409045316,0.0,0.0,-0.49210967253219495,0.2732312961117544
-0.3282172340031883,0.30054546442347974,0.6304952684901937,1,-0.17428095153680478,0.07947414241725761,1.0,1.0,-0.4920681124891982,0.2732312961117544
-0.421106155291938,-0.5544873301529852,-1.1173206696739284,0,-0.6495341420807907,-0.5276546135962137,0.0,1.0,-0.05471732347018529,0.2732312961117544
-0.4920424920080379,0.1866550961858946,-0.3633608532109738,0,-0.38083866363172925,-0.26575593453157903,1.0,1.0,-0.49210710299053245,0.2732312961117544
-0.22992207920027855,0.22359251291159787,0.13356720763960991,0,-0.11617206778917037,-0.09314089605716065,1.0,1.0,-0.4920066388280437,0.2732312961117544
-0.24630460500076348,-0.5544873301529852,-0.7917471125649252,2,-0.484194998190855,-0.4145620021819396,1.0,1.0,0.11008229875161493,0.2732312961117544
0.6809463553066852,-0.5544873301529852,0.9389333752250387,0,0.392861753840107,0.18661451112551722,1.0,1.0,0.9842771082880623,0.2732312961117544
-0.5030187842943628,0.27215837564354106,-0.003516395353654549,0,-0.35248152836288366,-0.1407588377052761,0.0,1.0,-0.49212906043025406,0.2732312961117544
-0.2830014627938498,0.916511089636365,0.6133598181160356,0,0.1475647859134263,0.07352189971124322,0.0,1.0,-0.49214610579195134,0.2732312961117544
-0.521367213190906,-0.5544873301529852,-1.305810623789667,0,-0.74436784035693,-0.5931292833623723,0.0,0.0,-0.14924156789356086,0.2732312961117544
-0.48794686055791664,0.24582336557058596,0.11643175726545187,0,-0.3501571730129783,-0.09909313876317517,1.0,1.0,-0.4921180889578508,0.2732312961117544
-0.5575725952099777,-0.5544873301529852,-0.14059999834691903,0,-0.7786133425122026,-0.18837677935339145,0.0,1.0,-0.18337532282422425,0.2732312961117544
0.10591969970966313,0.9274555094069438,-0.2776836013401835,0,0.5203913840382487,0.4782744037202239,0.0,1.0,-0.49206247765977673,-2.5228356340985316
1.6964991296787477,-0.5544873301529852,-1.3914878756604574,0,1.3534403414443354,-0.6228904968924444,1.0,1.0,1.9417212115241818,0.2732312961117544
-0.35213572167189633,-0.5544873301529852,-1.4771651275312476,0,-0.5842972352601131,-0.6526517104225166,0.0,1.0,0.010306707415829603,0.2732312961117544
3.014309505069758,-0.5544873301529852,4.006178992199331,3,2.5999146370869255,1.252065955502099,0.0,1.0,3.1841281104484187,0.2732312961117544
-0.48827451107392633,-0.3817707056485393,-0.1063290975986029,0,-0.6348132248647234,-0.17647229394136266,1.0,1.0,-0.49153848614612045,0.2732312961117544
0.33543888617445744,-0.5544873301529852,-0.14059999834691903,1,0.06605739164341112,-0.18837677935339145,1.0,1.0,0.6585391483388807,0.2732312961117544
0.04989146147200457,1.3693364576440608,0.8703915737284065,0,0.6676005561989226,0.1628055403014596,1.0,1.0,-0.4921213798402764,0.2732312961117544
-0.3337872927753532,0.19794152907430393,-0.020651845727812607,0,-0.22603659732803116,-0.14671108041129052,0.0,1.0,-0.49204187913179254,0.2732312961117544
-0.4043959789754433,-0.5544873301529852,-0.6546635095716608,0,-0.6337285257014341,-0.3669440605338242,1.0,1.0,-0.03896328273295603,0.2732312961117544
-0.39849826968726876,0.40007128171218026,0.13356720763960991,0,-0.19566502075593425,-0.09314089605716065,1.0,1.0,-0.492113728850047,0.2732312961117544
-0.31019645562265485,-0.5544873301529852,-1.0316434178031382,0,-0.5446282372883947,-0.4978934000661415,0.0,0.0,0.049846260638679515,0.2732312961117544
-0.11147641766277228,-0.5544873301529852,-0.9459661659323478,1,-0.3566653679927133,-0.4681321865360694,1.0,1.0,0.23719578430788632,0.2732312961117544
-0.3801498407907256,-0.5544873301529852,2.0356021991711546,3,-0.6107948862490344,0.5675580443104404,0.0,1.0,-0.016104478525995926,0.2732312961117544
-0.5870611416508507,0.03343321939779207,-0.6203926088233447,0,-0.540134483611911,-0.35503957512179535,0.0,1.0,-0.4921146512665801,0.2732312961117544
-0.5305414276391776,-0.5544873301529852,-1.1344561200480865,0,-0.7530454336632435,-0.533606856302228,1.0,1.0,-0.15789084516105928,0.2732312961117544
-0.08493672586598665,-0.5544873301529852,-1.5114360282795638,0,-0.33156233021373527,-0.6645561958345453,0.0,1.0,0.262216907831721,0.2732312961117544
-0.17536826828466362,0.28378682164978103,-0.4490381050817641,0,-0.03729894291571461,-0.2955171480616511,0.0,1.0,-0.4920051468848466,0.2732312961117544
0.16604356939744294,-0.5544873301529852,0.3563280625036647,3,-0.09416817047673282,0.9187403639652914,0.0,1.0,0.4988364216497135,-2.5228356340985316
0.08806274658713453,0.8929121845060546,2.738155664511635,0,0.4878504091395734,0.8115999952570316,1.0,1.0,-0.49206131043177803,0.2732312961117544
-0.2921756772421214,-0.5544873301529852,-1.9055513868851992,0,-0.5275829647224219,-0.5038456427721559,1.0,1.0,0.06683591241412283,-3.4548579441686273
0.1632585400113605,1.925107774118763,0.7504434211093001,1,1.0266359792476396,0.12113984135935855,0.0,0.0,-0.4921417578941409,0.2732312961117544
-0.49564664768414457,-0.5544873301529852,-1.54570692902788,0,-0.7200395876945871,-0.6764606812465742,0.0,1.0,-0.12499270126860994,0.2732312961117544
-0.5854228890708022,-0.5544873301529852,-0.14059999834691903,3,-0.8049560364777969,-0.18837677935339145,0.0,0.0,-0.20963205738627302,0.2732312961117544
-0.17389384096261998,-0.4898468508830045,-0.20914179984355127,3,-0.3864171164715021,-0.21218575017744917,1.0,1.0,-0.4887484618988409,0.2732312961117544
0.0022183113925933404,0.8805997122641535,2.2412276036610512,2,0.40107447607643937,0.6389849567826135,0.0,1.0,-0.4920787344806102,0.2732312961117544
-0.3265789814231398,-0.5544873301529852,-0.8260180133132414,0,-0.5601239396210973,-0.42646648759396844,0.0,1.0,0.034401122661003765,0.2732312961117544
-0.06609682119542894,-0.5544873301529852,-0.07205819685028679,0,-0.31374227253112735,-0.16456780852933384,0.0,1.0,0.27997881650604817,0.2732312961117544
-0.47697056827159173,0.25779382469465645,-0.14059999834691903,1,-0.3343515566336217,-0.18837677935339145,0.0,1.0,-0.4921160904423841,0.2732312961117544
-0.4756599662075529,-0.5544873301529852,-1.3914878756604574,0,-0.7011348308486901,-0.6228904968924444,1.0,1.0,-0.10614963293584553,0.2732312961117544
-0.29610748343423776,-0.5544873301529852,-0.6203926088233447,1,-0.5313019332822706,-0.05742743982107412,0.0,1.0,0.06312907929948065,-1.5908133240284363
-0.45190530379684973,0.6220377951842305,-0.2776836013401835,0,-0.14561390222130513,-0.23599472100150692,0.0,0.0,-0.4921593599425432,0.2732312961117544
-0.2530214405789623,0.5741559586879486,0.0992963068912938,0,0.0208099408319198,0.7401730827848586,0.0,1.0,-0.4920975225853858,-2.5228356340985316
-0.22173081630003605,1.2588662205847816,0.03075450539466157,1,0.3606306929880858,-0.12885435229324718,0.0,1.0,-0.49216012497851314,0.2732312961117544
-0.4620624697931504,0.2519796016915365,-0.2776836013401835,0,-0.32288473690742187,-0.23599472100150692,0.0,1.0,-0.49210896499157414,0.2732312961117544
-0.025140506694216542,-0.3191823050855421,0.4077344136261389,1,-0.16839258465037782,0.002094987239070026,0.0,1.0,-0.4911012032139831,0.2732312961117544
-0.47844499559363535,0.2889170184172398,-0.7917471125649252,0,-0.32164508072080567,0.12113984135935855,0.0,0.0,-0.4921226292865411,-2.5228356340985316
-0.4324100980942726,-0.055490191238160284,-0.4490381050817641,0,-0.43414387965622586,-0.2955171480616511,0.0,1.0,-0.49198568264232617,0.2732312961117544
-0.5362753116693473,1.725372113305701,-1.1344561200480865,0,0.27447458801825986,-0.11694986688121839,1.0,1.0,-0.49222873762913794,-2.5228356340985316
-0.40570658103948215,0.26805421822957404,-0.431902654707606,0,-0.262296540786555,-0.28956490535563667,1.0,1.0,-0.4920901857906209,0.2732312961117544
-0.3527910227039157,-0.5544873301529852,0.5790889173677195,0,-0.5849170633534213,0.06161741429921429,0.0,1.0,0.009688901896722573,0.2732312961117544
-0.4266762140641029,0.216068224319325,-0.24341270059186737,0,-0.3056845073181221,-0.224090235589478,1.0,1.0,-0.4920862858329321,0.2732312961117544
0.8211807761588364,-0.5544873301529852,0.8703915737284065,0,0.5255049658080405,0.1628055403014596,0.0,0.0,1.1164874893769667,0.2732312961117544
0.29431874641524014,-0.5544873301529852,-0.2776836013401835,0,0.02716317878832783,-0.23599472100150692,0.0,1.0,0.6197718520149146,0.2732312961117544
-0.5693680137863268,0.00778223556049812,-0.6203926088233447,0,-0.5350209018421191,-0.35503957512179535,1.0,1.0,-0.49209705972715584,0.2732312961117544
0.1632585400113605,-0.5544873301529852,1.0931524285924612,0,-0.09680243987329223,0.24018469547964708,0.0,1.0,0.4962107481935086,0.2732312961117544
-0.28447589011589347,-0.055490191238160284,0.13356720763960991,0,-0.2942176875919222,-0.09314089605716065,1.0,1.0,-0.49189015552182047,0.2732312961117544
0.6773421996305785,-0.5544873301529852,0.8703915737284065,1,0.3894526993269125,0.1628055403014596,0.0,1.0,0.9808791779329736,0.2732312961117544
